FullDateALternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
12/1/2008 0:00	Central Division	Corporate	Actual	6220	620	540
12/1/2008 0:00	Northwest Division	Corporate	Actual	6040	600	7246
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	2350	2200	180800
12/1/2008 0:00	France	Corporate	Actual	8020	80	-230.09
12/1/2008 0:00	France	Research and Development	Actual	6810	680	480.56
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1260	1200	8748
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2350	2200	287253
12/1/2008 0:00	Central Division	Corporate	Actual	6820	680	815
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2230	2200	223368
12/1/2008 0:00	Southwest Division	Research and Development	Actual	4140	4100	1384
12/1/2008 0:00	France	Executive General and Administration	Actual	8030	80	185.87
12/1/2008 0:00	Central Division	Research and Development	Actual	4130	4100	17756
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	1170	110	93116
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1230	1200	16076
12/1/2008 0:00	Southwest Division	Research and Development	Actual	8000	80	274
12/1/2008 0:00	France	Quality Assurance	Actual	6220	620	53.95
12/1/2008 0:00	France	Research and Development	Actual	6200	620	419.92
12/1/2008 0:00	France	Quality Assurance	Actual	6230	620	40.12
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6300	630	110.17
12/1/2008 0:00	France	Inventory Management	Actual	6400	60	146.51
12/1/2008 0:00	France	Sales and Marketing	Actual	2420	2400	13560.59
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1210	1200	24696
12/1/2008 0:00	Northwest Division	Research and Development	Actual	5020	5000	152193
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	2310	2300	67818
12/1/2008 0:00	France	Manufacturing	Actual	6400	60	134.8
12/1/2008 0:00	France	Quality Assurance	Actual	6500	60	293.32
12/1/2008 0:00	France	Quality Assurance	Actual	8500	4	47.57
12/1/2008 0:00	France	Research and Development	Actual	5050	5000	2964.64
12/1/2008 0:00	Northeast Division	Corporate	Actual	6920	60	1485
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2210	2200	29154
12/1/2008 0:00	Central Division	Corporate	Actual	6020	600	7799
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1150	110	30575.89
12/1/2008 0:00	Australia	Corporate	Actual	6000	600	24696.45
12/1/2008 0:00	Australia	Corporate	Actual	6810	680	608.28
12/1/2008 0:00	Canadian Division	Research and Development	Actual	8500	4	93286.15
12/1/2008 0:00	Central Division	Research and Development	Actual	8020	80	-309
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	1130	1120	682174
12/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1180	110	122023
12/1/2008 0:00	Australia	Corporate	Actual	6230	620	80.2
12/1/2008 0:00	Australia	Executive General and Administration	Actual	6500	60	481.96
12/1/2008 0:00	Australia	Executive General and Administration	Actual	6700	60	266.17
12/1/2008 0:00	Northeast Division	Corporate	Actual	6850	680	356
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6610	660	10651.28
12/1/2008 0:00	Australia	Research and Development	Actual	6860	680	113.53
12/1/2008 0:00	Australia	Sales and Marketing	Actual	2350	2200	47430.21
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1300	10	43905
12/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	3550	3030	1428007
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6850	680	213.21
12/1/2008 0:00	Australia	Executive General and Administration	Actual	6000	600	37123
12/1/2008 0:00	Australia	Research and Development	Actual	6220	620	190.73
12/1/2008 0:00	Australia	Research and Development	Actual	9520	9500	901
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2330	2300	47472
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6240	620	58
12/1/2008 0:00	Southeast Division	Manufacturing	Actual	8020	80	-220
12/1/2008 0:00	France	Quality Assurance	Actual	6040	600	601.83
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1230	1200	4504.84
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6040	600	602
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	8030	80	180
12/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1170	110	162314
12/1/2008 0:00	France	Corporate	Actual	6700	60	186.93
12/1/2008 0:00	France	Quality Assurance	Actual	6850	680	31.61
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	6200	620	277
12/1/2008 0:00	Southeast Division	Manufacturing	Actual	6020	600	1269
12/1/2008 0:00	Southeast Division	Corporate	Actual	8030	80	560
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6240	620	12
12/1/2008 0:00	France	Research and Development	Actual	6850	680	84.8
12/1/2008 0:00	Australia	Corporate	Actual	6500	60	422.31
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2340	2200	26915
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	8000	80	99
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	2330	2300	25894
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6830	680	29
12/1/2008 0:00	France	Manufacturing	Actual	6000	600	17176.61
12/1/2008 0:00	Australia	Corporate	Actual	6200	620	222.31
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6810	680	398
12/1/2008 0:00	Northwest Division	Corporate	Actual	6810	680	1955
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1300	10	34766
12/1/2008 0:00	Central Division	Research and Development	Actual	8030	80	514
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	1220	1200	47217
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	1162	1160	1964299
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1260	1200	6693.63
12/1/2008 0:00	Australia	Corporate	Actual	6920	60	474.94
12/1/2008 0:00	Australia	Research and Development	Actual	8000	80	117.04
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1260	1200	6928
12/1/2008 0:00	Southwest Division	Corporate	Actual	6810	680	1731
12/1/2008 0:00	Germany	Research and Development	Actual	6240	620	43.31
12/1/2008 0:00	Australia	Corporate	Actual	6300	630	34.59
12/1/2008 0:00	Southeast Division	Corporate	Actual	6000	600	27273
12/1/2008 0:00	Southeast Division	Corporate	Actual	8020	80	-336
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6210	620	109
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	8020	80	-108
12/1/2008 0:00	France	Research and Development	Actual	6230	620	145.44
12/1/2008 0:00	Australia	Corporate	Actual	6610	660	238.1
12/1/2008 0:00	Canadian Division	Corporate	Actual	6020	600	12375.55
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	3550	3030	1963484.98
12/1/2008 0:00	France	Manufacturing	Actual	6240	620	17.78
12/1/2008 0:00	France	Quality Assurance	Actual	8030	80	80.55
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6210	620	171
12/1/2008 0:00	Germany	Corporate	Actual	6500	60	274.17
12/1/2008 0:00	Germany	Research and Development	Actual	9520	9500	474
12/1/2008 0:00	Australia	Research and Development	Actual	6620	660	613.54
12/1/2008 0:00	Southeast Division	Research and Development	Actual	5020	5000	90882
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6830	680	73.81
12/1/2008 0:00	Northwest Division	Research and Development	Actual	9520	9500	1069
12/1/2008 0:00	Southeast Division	Corporate	Actual	6820	680	351
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6100	60	4278
12/1/2008 0:00	France	Executive General and Administration	Actual	6920	60	299.7
12/1/2008 0:00	France	Quality Assurance	Actual	6920	60	149.7
12/1/2008 0:00	Germany	Sales and Marketing	Actual	1180	110	34641.83
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1240	1200	54125.07
12/1/2008 0:00	Northeast Division	Research and Development	Actual	4130	4100	15658
12/1/2008 0:00	Northwest Division	Research and Development	Actual	4140	4100	75
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6500	60	337
12/1/2008 0:00	France	Executive General and Administration	Actual	6220	620	73.1
12/1/2008 0:00	Northwest Division	Research and Development	Actual	8020	80	-248
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1150	110	6990
12/1/2008 0:00	France	Executive General and Administration	Actual	6820	680	226.3
12/1/2008 0:00	Australia	Research and Development	Actual	6230	620	141.61
12/1/2008 0:00	Northeast Division	Corporate	Actual	6820	680	1115
12/1/2008 0:00	Northeast Division	Corporate	Actual	6830	680	115
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1180	110	45788
12/1/2008 0:00	Central Division	Corporate	Actual	9510	9500	15
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	1166	1160	73330
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	8010	80	153
12/1/2008 0:00	Southeast Division	Research and Development	Actual	4130	4100	8888
12/1/2008 0:00	France	Research and Development	Actual	8010	80	163.53
12/1/2008 0:00	Northwest Division	Corporate	Actual	6700	60	488
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6610	660	81
12/1/2008 0:00	France	Inventory Management	Actual	6860	680	75.23
12/1/2008 0:00	Central Division	Corporate	Actual	6850	680	235
12/1/2008 0:00	Central Division	Research and Development	Actual	6000	600	55973
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	3020	300	294113
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6700	60	113
12/1/2008 0:00	Australia	Executive General and Administration	Actual	6200	620	413.54
12/1/2008 0:00	Australia	Sales and Marketing	Actual	3020	300	1051559.55
12/1/2008 0:00	Northeast Division	Corporate	Actual	6700	60	428
12/1/2008 0:00	France	Corporate	Actual	6400	60	302.89
12/1/2008 0:00	Southwest Division	Corporate	Actual	6230	620	442
12/1/2008 0:00	Southwest Division	Research and Development	Actual	5050	5000	18777
12/1/2008 0:00	Australia	Research and Development	Actual	6200	620	401.26
12/1/2008 0:00	Canadian Division	Corporate	Actual	6240	620	140.48
12/1/2008 0:00	Canadian Division	Corporate	Actual	6400	60	910.19
12/1/2008 0:00	France	Sales and Marketing	Actual	2340	2200	43699.45
12/1/2008 0:00	Germany	Sales and Marketing	Actual	2330	2300	10814.79
12/1/2008 0:00	Australia	Executive General and Administration	Actual	8000	80	195.99
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	8000	80	222.3
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6200	620	120
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6040	600	1497
12/1/2008 0:00	Southwest Division	Corporate	Actual	8030	80	632
12/1/2008 0:00	Southwest Division	Research and Development	Actual	6000	600	57960
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	8020	80	-270.13
12/1/2008 0:00	Canadian Division	Research and Development	Actual	4200	4110	1296752.52
12/1/2008 0:00	France	Corporate	Actual	6620	660	615.66
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6700	60	78
12/1/2008 0:00	Southwest Division	Corporate	Actual	6610	660	884
12/1/2008 0:00	France	Research and Development	Actual	4500	4110	15809.56
12/1/2008 0:00	France	Research and Development	Actual	6840	680	101.82
12/1/2008 0:00	Germany	Sales and Marketing	Actual	2430	2400	29804.51
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6220	620	266.24
12/1/2008 0:00	Germany	Sales and Marketing	Actual	2320	2300	12654.19
12/1/2008 0:00	Central Division	Corporate	Actual	6000	600	63342
12/1/2008 0:00	Northeast Division	Research and Development	Actual	5020	5000	116199
12/1/2008 0:00	Northeast Division	Research and Development	Actual	6310	630	587
12/1/2008 0:00	Northeast Division	Research and Development	Actual	6820	680	635
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1220	1200	55087
12/1/2008 0:00	Canadian Division	Corporate	Actual	6210	620	1273.83
12/1/2008 0:00	Canadian Division	Corporate	Actual	6300	630	220.78
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6840	680	254.12
12/1/2008 0:00	Northeast Division	Research and Development	Actual	4140	4100	1508
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6210	620	530
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1170	110	113842
12/1/2008 0:00	Central Division	Executive General and Administration	Actual	1166	1160	159809
12/1/2008 0:00	Southeast Division	Manufacturing	Actual	6810	680	368
12/1/2008 0:00	France	Research and Development	Actual	6400	60	253.96
12/1/2008 0:00	Germany	Research and Development	Actual	8020	80	-183.28
12/1/2008 0:00	Australia	Executive General and Administration	Actual	1166	1160	149979.49
12/1/2008 0:00	Northeast Division	Research and Development	Actual	6100	60	5872
12/1/2008 0:00	Northwest Division	Corporate	Actual	6620	660	1710
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2230	2200	268998
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6230	620	202.6
12/1/2008 0:00	France	Executive General and Administration	Actual	6210	620	142.25
12/1/2008 0:00	France	Research and Development	Actual	6820	680	298.64
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6840	680	87
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1230	1200	19360
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6000	600	47324.69
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2440	2400	42456.42
12/1/2008 0:00	France	Research and Development	Actual	6310	630	153.95
12/1/2008 0:00	Australia	Research and Development	Actual	6500	60	545.12
12/1/2008 0:00	France	Sales and Marketing	Actual	2430	2400	74909.6
12/1/2008 0:00	Australia	Corporate	Actual	6860	680	111.78
12/1/2008 0:00	Central Division	Corporate	Actual	8020	80	-313
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6920	60	382
12/1/2008 0:00	France	Manufacturing	Actual	8000	80	122.04
12/1/2008 0:00	Germany	Sales and Marketing	Actual	1210	1200	5255.11
12/1/2008 0:00	Northwest Division	Corporate	Actual	6920	60	1710
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	1260	1200	5301
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	9510	9500	7
12/1/2008 0:00	Central Division	Corporate	Actual	6830	680	80
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6620	660	907.16
12/1/2008 0:00	Northeast Division	Research and Development	Actual	6040	600	2255
12/1/2008 0:00	Central Division	Corporate	Actual	6500	60	466
12/1/2008 0:00	France	Executive General and Administration	Actual	6240	620	16.72
12/1/2008 0:00	France	Quality Assurance	Actual	6240	620	12.46
12/1/2008 0:00	Germany	Sales and Marketing	Actual	2410	2400	53387.92
12/1/2008 0:00	Australia	Research and Development	Actual	6300	630	64.41
12/1/2008 0:00	Australia	Research and Development	Actual	6840	680	141.61
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6000	600	52118
12/1/2008 0:00	Central Division	Research and Development	Actual	6300	630	122
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6500	60	141
12/1/2008 0:00	Germany	Sales and Marketing	Actual	2340	2200	24999.1
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1220	1200	13806.77
12/1/2008 0:00	Central Division	Corporate	Actual	6040	600	6499
12/1/2008 0:00	Germany	Sales and Marketing	Actual	1300	10	9723.28
12/1/2008 0:00	Central Division	Sales and Marketing	Actual	2410	2400	161199
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	1164	1160	1323613
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6820	680	740.49
12/1/2008 0:00	France	Inventory Management	Actual	6700	60	115.65
12/1/2008 0:00	France	Manufacturing	Actual	6210	620	159.27
12/1/2008 0:00	Southeast Division	Corporate	Actual	6400	60	266
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	8000	80	88
12/1/2008 0:00	Southwest Division	Corporate	Actual	6920	60	1530
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6230	620	243.51
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1250	1200	15890.77
12/1/2008 0:00	Australia	Executive General and Administration	Actual	6920	60	790.74
12/1/2008 0:00	Southwest Division	Corporate	Actual	8010	80	474
12/1/2008 0:00	France	Research and Development	Actual	9510	9500	6
12/1/2008 0:00	Germany	Corporate	Actual	6020	600	2124.2
12/1/2008 0:00	Southeast Division	Manufacturing	Actual	6840	680	81
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1185	110	66413
12/1/2008 0:00	France	Research and Development	Actual	8030	80	217.78
12/1/2008 0:00	Germany	Research and Development	Actual	8000	80	149.7
12/1/2008 0:00	Australia	Sales and Marketing	Actual	2430	2400	52042.57
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	8030	80	204
12/1/2008 0:00	Central Division	Research and Development	Actual	4200	4110	443914
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6810	680	291
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6810	680	1120
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1185	110	137052
12/1/2008 0:00	Central Division	Research and Development	Actual	6240	620	84
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6300	630	18
12/1/2008 0:00	France	Quality Assurance	Actual	8000	80	39.06
12/1/2008 0:00	Central Division	Corporate	Actual	6230	620	405
12/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	1150	110	23023
12/1/2008 0:00	Southeast Division	Corporate	Actual	6840	680	124
12/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	3020	300	561453
12/1/2008 0:00	France	Research and Development	Actual	4140	4100	1113.55
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1150	110	8683.87
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6300	630	28
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6860	680	48
12/1/2008 0:00	Canadian Division	Corporate	Actual	8030	80	823.82
12/1/2008 0:00	Canadian Division	Research and Development	Actual	9520	9500	2108
12/1/2008 0:00	France	Inventory Management	Actual	6500	60	228.42
12/1/2008 0:00	Australia	Research and Development	Actual	6820	680	420.56
12/1/2008 0:00	Northeast Division	Research and Development	Actual	8500	4	2735
12/1/2008 0:00	Northwest Division	Corporate	Actual	8000	80	356
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6100	60	27141
12/1/2008 0:00	Northwest Division	Research and Development	Actual	8000	80	202
12/1/2008 0:00	Southeast Division	Corporate	Actual	6830	680	36
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1250	1200	14681
12/1/2008 0:00	Southwest Division	Corporate	Actual	9510	9500	17
12/1/2008 0:00	Canadian Division	Research and Development	Actual	8020	80	-254.97
12/1/2008 0:00	France	Research and Development	Actual	6860	680	82.68
12/1/2008 0:00	Southwest Division	Corporate	Actual	6840	680	371
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6810	680	1196.56
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1110	110	1939712.98
12/1/2008 0:00	France	Executive General and Administration	Actual	6200	620	156.08
12/1/2008 0:00	France	Sales and Marketing	Actual	1260	1200	1861.43
12/1/2008 0:00	Southwest Division	Sales and Marketing	Actual	2440	2400	39229
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2330	2300	35963.87
12/1/2008 0:00	France	Manufacturing	Actual	8500	4	131.61
12/1/2008 0:00	Canadian Division	Research and Development	Actual	6000	600	60776.46
12/1/2008 0:00	France	Quality Assurance	Actual	6830	680	11.4
12/1/2008 0:00	France	Research and Development	Actual	6040	600	2419.95
12/1/2008 0:00	Germany	Research and Development	Actual	6820	680	457.15
12/1/2008 0:00	Australia	Research and Development	Actual	6310	630	1364.44
12/1/2008 0:00	Australia	Sales and Marketing	Actual	2220	2200	6462.78
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	6000	600	13460
12/1/2008 0:00	Australia	Sales and Marketing	Actual	2410	2400	41352.9
12/1/2008 0:00	Germany	Corporate	Actual	6840	680	124.17
12/1/2008 0:00	Germany	Research and Development	Actual	6230	620	147.57
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1180	110	41682.73
12/1/2008 0:00	France	Quality Assurance	Actual	6610	660	84.8
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	1240	1200	107629
12/1/2008 0:00	Australia	Sales and Marketing	Actual	3550	3030	65722.92
12/1/2008 0:00	Northwest Division	Corporate	Actual	6860	680	339
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	1110	110	757498
12/1/2008 0:00	Central Division	Corporate	Actual	6810	680	1318
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	6020	600	3524
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	3020	300	1778354.64
12/1/2008 0:00	France	Research and Development	Actual	5020	5000	45584.59
12/1/2008 0:00	Germany	Corporate	Actual	6220	620	112.46
12/1/2008 0:00	Germany	Corporate	Actual	6240	620	24.16
12/1/2008 0:00	Central Division	Corporate	Actual	6210	620	1105
12/1/2008 0:00	France	Sales and Marketing	Actual	1230	1200	5149.79
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1110	110	561357.33
12/1/2008 0:00	Central Division	Corporate	Actual	8030	80	522
12/1/2008 0:00	Southeast Division	Manufacturing	Actual	6830	680	22
12/1/2008 0:00	Southwest Division	Executive General and Administration	Actual	1166	1160	196118
12/1/2008 0:00	Germany	Research and Development	Actual	6700	60	192.25
12/1/2008 0:00	Australia	Research and Development	Actual	4500	4110	13634.84
12/1/2008 0:00	Central Division	Research and Development	Actual	5050	5000	26634
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	6610	660	284
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	8000	80	318
12/1/2008 0:00	Southwest Division	Research and Development	Actual	6400	60	514
12/1/2008 0:00	Southwest Division	Research and Development	Actual	9510	9500	12
12/1/2008 0:00	Canadian Division	Corporate	Actual	6860	680	382.91
12/1/2008 0:00	France	Inventory Management	Actual	6230	620	70.97
12/1/2008 0:00	Southwest Division	Corporate	Actual	8500	4	375
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6840	680	240
12/1/2008 0:00	Central Division	Research and Development	Actual	6620	660	1085
12/1/2008 0:00	Southeast Division	Corporate	Actual	6700	60	141
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	6500	60	130
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	6620	660	510
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6400	60	171
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2310	2300	159458
12/1/2008 0:00	Australia	Research and Development	Actual	9510	9500	4
12/1/2008 0:00	Southeast Division	Executive General and Administration	Actual	6700	60	48
12/1/2008 0:00	France	Corporate	Actual	6920	60	598.64
12/1/2008 0:00	France	Sales and Marketing	Actual	2210	2200	8671.13
12/1/2008 0:00	Australia	Sales and Marketing	Actual	1260	1200	1550.4
12/1/2008 0:00	Southwest Division	Corporate	Actual	6210	620	1160
12/1/2008 0:00	Canadian Division	Corporate	Actual	8020	80	-492.85
12/1/2008 0:00	Germany	Research and Development	Actual	6200	620	428.43
12/1/2008 0:00	Australia	Sales and Marketing	Actual	2210	2200	7562.8
12/1/2008 0:00	Northeast Division	Corporate	Actual	6200	620	1320
12/1/2008 0:00	Northeast Division	Research and Development	Actual	6210	620	410
12/1/2008 0:00	Canadian Division	Corporate	Actual	6230	620	488.97
12/1/2008 0:00	France	Executive General and Administration	Actual	6850	680	73.1
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	8030	80	454.12
12/1/2008 0:00	Australia	Research and Development	Actual	6830	680	41.6
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6920	60	990
12/1/2008 0:00	Central Division	Research and Development	Actual	6820	680	761
12/1/2008 0:00	Canadian Division	Corporate	Actual	6830	680	137.45
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6040	600	1136
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6200	620	210
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6860	680	81
12/1/2008 0:00	Southwest Division	Research and Development	Actual	6310	630	1251
12/1/2008 0:00	France	Executive General and Administration	Actual	8010	80	139.06
12/1/2008 0:00	Germany	Research and Development	Actual	6500	60	391.19
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1260	1200	6184
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	9510	9500	8
12/1/2008 0:00	Southwest Division	Corporate	Actual	6220	620	578
12/1/2008 0:00	France	Manufacturing	Actual	6860	680	85.87
12/1/2008 0:00	Southwest Division	Research and Development	Actual	6500	60	397
12/1/2008 0:00	Canadian Division	Executive General and Administration	Actual	6850	680	226.84
12/1/2008 0:00	France	Sales and Marketing	Actual	3550	3030	658590.65
12/1/2008 0:00	Australia	Research and Development	Actual	6000	600	33572.05
12/1/2008 0:00	Southeast Division	Research and Development	Actual	6820	680	284
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	2320	2300	41631
12/1/2008 0:00	Canadian Division	Corporate	Actual	6820	680	1351.11
12/1/2008 0:00	France	Corporate	Actual	6240	620	47.57
12/1/2008 0:00	France	Quality Assurance	Actual	6020	600	601.83
12/1/2008 0:00	Southeast Division	Research and Development	Actual	8010	80	346
12/1/2008 0:00	Southwest Division	Research and Development	Actual	6610	660	5607
12/1/2008 0:00	France	Inventory Management	Actual	6020	600	1640.15
12/1/2008 0:00	France	Sales and Marketing	Actual	2410	2400	56624.15
12/1/2008 0:00	Southeast Division	Quality Assurance	Actual	8030	80	259
12/1/2008 0:00	Southwest Division	Corporate	Actual	8000	80	308
12/1/2008 0:00	France	Executive General and Administration	Actual	6840	680	82.68
12/1/2008 0:00	Germany	Research and Development	Actual	6020	600	3645.51
12/1/2008 0:00	Australia	Corporate	Actual	6700	60	185.47
12/1/2008 0:00	Northeast Division	Corporate	Actual	6210	620	1201
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	6240	620	21
12/1/2008 0:00	Northwest Division	Research and Development	Actual	6300	630	85
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2220	2200	29781
12/1/2008 0:00	Central Division	Corporate	Actual	6200	620	1215
12/1/2008 0:00	Southeast Division	Inventory Management	Actual	6820	680	405
12/1/2008 0:00	France	Corporate	Actual	6230	620	166.72
12/1/2008 0:00	France	Executive General and Administration	Actual	6860	680	65.65
12/1/2008 0:00	France	Inventory Management	Actual	6240	620	19.91
12/1/2008 0:00	France	Manufacturing	Actual	8010	80	186.93
12/1/2008 0:00	Australia	Research and Development	Actual	6400	60	274.94
12/1/2008 0:00	Northeast Division	Research and Development	Actual	6400	60	355
12/1/2008 0:00	Northeast Division	Sales and Marketing	Actual	2230	2200	336252
12/1/2008 0:00	Central Division	Research and Development	Actual	5020	5000	123781
12/1/2008 0:00	Southeast Division	Corporate	Actual	6300	630	70
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	3550	3030	29006
12/1/2008 0:00	France	Research and Development	Actual	8500	4	15265.94
12/1/2008 0:00	Northwest Division	Sales and Marketing	Actual	2320	2300	47578
12/1/2008 0:00	Central Division	Research and Development	Actual	6860	680	212
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	1130	1120	1528823.51
12/1/2008 0:00	France	Executive General and Administration	Actual	6020	600	1509.3
12/1/2008 0:00	France	Inventory Management	Actual	6200	620	196.51
12/1/2008 0:00	France	Research and Development	Actual	6610	660	1600.79
12/1/2008 0:00	Germany	Sales and Marketing	Actual	2440	2400	11924.39
12/1/2008 0:00	Northeast Division	Corporate	Actual	6220	620	594
12/1/2008 0:00	Southeast Division	Sales and Marketing	Actual	1210	1200	17287
12/1/2008 0:00	Canadian Division	Sales and Marketing	Actual	2320	2300	43323.1
12/1/2008 0:00	France	Executive General and Administration	Actual	6610	660	153.95
